1570532488167072825, 263.3639, 11.7051, 43765192.0000, 1024257.3750, 0.0323
1570532488668329265, 899.8796, 3.9906, 149838592.0000, 368543.5938, 0.1333
1570532489187395991, 1082.9022, 1.9269, 179809184.0000, 179996.8594, 0.3506
1570532489688344851, 1177.8862, 3.9928, 195515920.0000, 372848.9062, 0.2342
1570532490190013535, 1323.7406, 1.9936, 219865840.0000, 186236.7500, 0.3428
1570532490690655246, 1308.4585, 3.9953, 217126928.0000, 373392.0938, 0.2197
1570532491190865551, 1361.6075, 1.9994, 226443632.0000, 186792.1562, 0.3471
1570532491692074593, 1284.9938, 3.9907, 213422272.0000, 373188.9375, 0.2282
1570532492192464921, 1241.1453, 1.9986, 206146160.0000, 186593.5000, 0.3817
1570532492692660278, 1255.6254, 3.9988, 208561792.0000, 373762.4688, 0.2135
1570532493206634764, 1253.6146, 1.9994, 208317552.0000, 186832.5625, 0.3385
1570532493706876505, 1265.5317, 3.9985, 210410176.0000, 373359.8438, 0.2372
1570532494211553083, 1301.9570, 1.9817, 216128880.0000, 185325.7500, 0.3394
1570532494712146766, 1203.2955, 1.9988, 199618480.0000, 186962.5469, 0.3673
1570532495212425472, 1209.4781, 3.9983, 200916608.0000, 373754.7500, 0.2382
1570532495712628328, 1245.6208, 1.9994, 206996960.0000, 186749.1719, 0.3474
1570532496213232892, 1252.6724, 3.9958, 208282992.0000, 373540.0938, 0.2423
1570532496713455987, 1317.5503, 1.9993, 218702400.0000, 187006.1719, 0.3576
1570532497214994084, 1256.2772, 3.9882, 208501360.0000, 373002.6875, 0.2285
1570532497715649555, 1384.3402, 1.9976, 229792080.0000, 186576.2969, 0.3896
1570532498221382926, 1184.8605, 1.9781, 196756640.0000, 184616.6875, 0.3676
1570532498721585981, 1125.6638, 3.9988, 186900784.0000, 373578.4375, 0.2260
1570532499221911301, 1331.2920, 1.9989, 221311248.0000, 186768.6719, 0.3218
1570532499722890527, 1295.6042, 3.9926, 215116320.0000, 373048.1562, 0.2121
1570532500223659194, 1246.2292, 1.9972, 206729664.0000, 186662.7812, 0.3285
1570532500726700191, 1343.2727, 3.9801, 223333936.0000, 372142.2812, 0.2180
1570532501227378042, 1222.4829, 1.9975, 202945968.0000, 186460.6094, 0.3532
1570532501727580352, 1185.6515, 3.9988, 197324096.0000, 373578.1875, 0.2319
1570532502228158344, 1174.8394, 1.9980, 194959200.0000, 186823.4375, 0.3191
1570532502734242146, 1308.2463, 3.9524, 217186768.0000, 368874.0938, 0.2177
1570532503235585699, 1195.0466, 1.9951, 198626448.0000, 186453.2188, 0.3672
1570532503736821649, 1203.1465, 3.9905, 199379504.0000, 372901.5938, 0.2400
1570532504246619415, 1263.3623, 1.9617, 209773376.0000, 183601.4688, 0.3418
1570532504748391910, 1247.7244, 3.9863, 207020192.0000, 372700.8438, 0.2334
1570532505249081381, 1312.3060, 1.9974, 217914112.0000, 186629.0938, 0.3857
1570532505750165877, 1203.5250, 1.9959, 199683248.0000, 186644.1719, 0.3469
1570532506250369495, 1365.5798, 3.9988, 227367248.0000, 373529.0625, 0.2306
1570532506751462092, 1123.8363, 1.9962, 186962032.0000, 186490.9688, 0.3939
1570532507251694915, 1089.6202, 3.9986, 180769296.0000, 373587.7812, 0.2214
1570532507752425430, 1283.5026, 1.9992, 213319120.0000, 186743.6250, 0.3621
1570532508253803816, 1208.8068, 1.9947, 200987472.0000, 186481.3750, 0.3396
1570532508763126803, 1236.9193, 3.9965, 205096176.0000, 373108.0312, 0.2592
1570532509264717506, 1363.8168, 1.9939, 226461504.0000, 186157.0156, 0.3282
1570532509767661846, 1409.8521, 1.9885, 233986400.0000, 185830.0312, 0.4134
1570532510274320118, 1294.5669, 3.9956, 215354640.0000, 373484.5625, 0.2404
1570532510780511840, 1274.3600, 1.9758, 211757760.0000, 184558.9375, 0.3495
1570532511299111889, 1301.7031, 3.8569, 216535152.0000, 360411.7188, 0.2252
1570532511801266313, 1196.9716, 1.9916, 198482112.0000, 186142.0312, 0.3472
1570532512301872235, 1256.6202, 3.9956, 208595088.0000, 373384.0000, 0.2389
1570532512805940501, 1343.6343, 1.9876, 223096976.0000, 185874.7031, 0.3707
1570532513306934916, 1215.6775, 3.9924, 202191296.0000, 372755.8750, 0.2182
1570532513813265082, 1289.8433, 1.9753, 213861648.0000, 184605.6094, 0.3603
1570532514313467665, 1239.6287, 3.9988, 205805888.0000, 373620.0625, 0.2232
1570532514813681896, 1277.5817, 1.9993, 212253696.0000, 186542.9062, 0.3240
1570532515318862681, 1231.3558, 1.9797, 204448016.0000, 185097.3438, 0.3627
1570532515821708143, 1201.6389, 3.9988, 199822368.0000, 373305.8125, 0.2305
1570532516321955716, 1255.5729, 1.9993, 208448272.0000, 186924.4062, 0.3399
1570532516823340803, 1174.8820, 3.9894, 194950784.0000, 372808.5938, 0.2388
1570532517324588551, 1277.3192, 1.9989, 211996480.0000, 186620.5312, 0.3278
1570532517826415449, 1253.5538, 1.9929, 208380192.0000, 186008.2656, 0.4152
1570532518326782375, 1251.2140, 3.9975, 207432816.0000, 373539.3438, 0.2461
1570532518827028404, 1213.5447, 1.9992, 201704192.0000, 186839.9062, 0.3601
1570532519327277553, 1315.5261, 3.9986, 218601184.0000, 373595.4062, 0.2363
