INFO 2019-11-20 15:31:12 1574260272409054378, 356.9675, 9.9991, 4320007.0000, 222418.7656, 0.0262
INFO 2019-11-20 15:31:13 1574260273409212952, 356.9603, 9.9989, 4320318.0000, 222883.1875, 0.0281
INFO 2019-11-20 15:31:14 1574260274409392886, 356.9626, 9.9990, 4319196.0000, 222614.6406, 0.0278
INFO 2019-11-20 15:31:15 1574260275409600140, 357.9570, 9.9988, 4332955.0000, 222685.2656, 0.0274
INFO 2019-11-20 15:31:16 1574260276409826513, 357.9648, 9.9990, 4332648.0000, 222697.0938, 0.0271
INFO 2019-11-20 15:31:17 1574260277410002606, 357.9677, 9.9991, 4333007.0000, 222516.9219, 0.0275
INFO 2019-11-20 15:31:18 1574260278410186950, 356.9582, 9.9988, 4320425.5000, 222509.9219, 0.0284
INFO 2019-11-20 15:31:19 1574260279410335393, 357.9725, 9.9992, 4332377.0000, 222848.8594, 0.0272
INFO 2019-11-20 15:31:20 1574260280410472536, 356.9721, 9.9992, 4320667.0000, 222427.6094, 0.0286
INFO 2019-11-20 15:31:21 1574260281410646179, 357.9625, 9.9990, 4332424.5000, 222822.6250, 0.0298
INFO 2019-11-20 15:31:22 1574260282410895451, 356.9255, 9.9979, 4320026.0000, 222554.5781, 0.0262
INFO 2019-11-20 15:31:23 1574260283411128363, 356.9360, 9.9982, 4319730.0000, 222450.0938, 0.0294
INFO 2019-11-20 15:31:24 1574260284411256007, 357.9710, 9.9992, 4331487.5000, 222744.9688, 0.0272
INFO 2019-11-20 15:31:25 1574260285411514538, 356.9240, 9.9979, 4319959.5000, 222614.5781, 0.0286
INFO 2019-11-20 15:31:26 1574260286411658190, 356.9675, 8.9992, 4319872.5000, 200388.7500, 0.0269
INFO 2019-11-20 15:31:27 1574260287411795013, 358.9742, 10.9992, 4344294.5000, 244954.3906, 0.0269
INFO 2019-11-20 15:31:28 1574260288411905406, 356.9740, 9.9993, 4321550.5000, 222830.7969, 0.0270
INFO 2019-11-20 15:31:29 1574260289412054307, 356.9625, 9.9990, 4319783.5000, 222829.5938, 0.0290
INFO 2019-11-20 15:31:30 1574260290412229509, 356.9617, 9.9989, 4320136.0000, 222465.1094, 0.0269
INFO 2019-11-20 15:31:31 1574260291412370651, 357.9710, 9.9992, 4332004.0000, 222961.9219, 0.0289
INFO 2019-11-20 15:31:32 1574260292412612042, 356.9302, 9.9980, 4320077.5000, 222732.4531, 0.0302
INFO 2019-11-20 15:31:33 1574260293412753673, 357.9696, 8.9992, 4331767.0000, 200504.9531, 0.0284
INFO 2019-11-20 15:31:34 1574260294412946974, 356.9641, 10.9989, 4320528.5000, 245202.3281, 0.0277
INFO 2019-11-20 15:31:35 1574260295413065725, 356.9743, 8.9994, 4319414.5000, 200083.6250, 0.0267
INFO 2019-11-20 15:31:36 1574260296413201816, 356.9710, 9.9992, 4319974.5000, 222523.9375, 0.0273
