1570531729573901708, 478.5056, 5.8354, 79447504.0000, 531864.8125, 0.0433
1570531730082250925, 836.1354, 5.9021, 138929856.0000, 545994.4375, 0.0946
1570531730582681271, 713.6547, 7.9961, 118537664.0000, 739368.2500, 0.0772
1570531731082894892, 641.7791, 7.9972, 106464800.0000, 740231.1250, 0.0780
1570531731583088583, 683.7887, 7.9975, 113652864.0000, 736770.3750, 0.0752
1570531732083301763, 685.7585, 5.9979, 113878224.0000, 555406.4375, 0.0861
1570531732583506816, 685.7697, 7.9973, 113983672.0000, 740439.3750, 0.0770
1570531733083694662, 683.7979, 7.9976, 113513080.0000, 736894.2500, 0.0761
1570531733584372824, 683.1237, 5.9923, 113284952.0000, 554402.8125, 0.0883
1570531734084750146, 689.5590, 7.9949, 114424208.0000, 739722.8750, 0.0790
1570531734587875261, 679.8198, 5.9633, 112734736.0000, 552027.5625, 0.0816
1570531735088095391, 691.7753, 7.9974, 114903120.0000, 740339.5000, 0.0810
1570531735589968069, 683.4976, 5.9781, 113444216.0000, 550129.8750, 0.0852
1570531736090202879, 689.7660, 7.9973, 114173392.0000, 739513.1250, 0.0783
1570531736590408724, 685.7811, 7.9974, 113823904.0000, 739546.0000, 0.0759
1570531737090711647, 687.6341, 7.9957, 113934944.0000, 739764.3125, 0.0760
1570531737590932904, 685.7651, 7.9973, 113683960.0000, 737077.5000, 0.0738
1570531738092642191, 681.7413, 5.9802, 113113296.0000, 553526.0625, 0.0754
1570531738592978825, 691.6044, 7.9954, 114769880.0000, 739481.0625, 0.0816
1570531739093195827, 687.7792, 7.9974, 113733672.0000, 739714.5000, 0.0777
1570531739603401038, 670.3652, 5.8804, 111364528.0000, 544454.1250, 0.0810
1570531740103612570, 711.7667, 7.9974, 117935736.0000, 740441.2500, 0.0769
1570531740604639165, 687.7233, 7.9968, 114212248.0000, 740400.1250, 0.0801
1570531741104885275, 695.7736, 5.9980, 115520544.0000, 554597.5625, 0.0846
1570531741605088437, 691.7685, 7.9973, 114703848.0000, 739970.3750, 0.0840
1570531742105296971, 691.7676, 5.9980, 114448832.0000, 555143.5000, 0.0862
1570531742605638911, 677.5872, 7.9951, 112461720.0000, 736493.2500, 0.0784
1570531743116833205, 680.8346, 5.8693, 113234312.0000, 543298.1875, 0.0810
1570531743625388111, 718.3259, 7.8937, 119414272.0000, 730298.6875, 0.0822
1570531744126528892, 664.5530, 5.9870, 110411880.0000, 553668.4375, 0.0866
1570531744626984811, 721.7435, 7.9972, 119560488.0000, 739315.2500, 0.0790
1570531745127195009, 691.7834, 7.9975, 114798736.0000, 739576.5000, 0.0751
1570531745627486350, 693.6465, 7.9959, 115172680.0000, 740160.8125, 0.0742
1570531746127874820, 691.5489, 7.9948, 114688192.0000, 739721.5000, 0.0738
1570531746628118033, 693.7631, 5.9980, 115086928.0000, 551789.6250, 0.0803
1570531747128525385, 691.4885, 7.9941, 114683112.0000, 739433.0625, 0.0793
1570531747628725770, 693.7904, 7.9976, 114971496.0000, 740372.3750, 0.0749
1570531748129351252, 689.2031, 5.9931, 114508520.0000, 554420.9375, 0.0834
1570531748629569541, 695.7736, 7.9974, 115272512.0000, 740019.1875, 0.0775
1570531749129767096, 691.7772, 7.9974, 114765752.0000, 739799.6875, 0.0777
1570531749629971275, 693.7720, 7.9974, 115081136.0000, 739778.8750, 0.0773
1570531750132814956, 686.1653, 5.9667, 113983840.0000, 552440.6875, 0.0782
1570531750633255400, 697.4633, 7.9938, 115635608.0000, 739670.8125, 0.0781
1570531751133465637, 693.7769, 7.9974, 115351432.0000, 740131.9375, 0.0782
1570531751635269996, 693.5582, 5.9790, 115216368.0000, 549800.3750, 0.0820
1570531752135485215, 691.7527, 7.9971, 114865560.0000, 739945.5625, 0.0772
1570531752635695686, 691.7797, 7.9975, 114767088.0000, 739796.3750, 0.0752
1570531753135914599, 693.7531, 7.9972, 115274928.0000, 740294.5000, 0.0763
1570531753638264229, 684.8322, 5.9724, 113634752.0000, 552655.5625, 0.0786
1570531754138470255, 699.7867, 7.9976, 116450296.0000, 740516.2500, 0.0763
1570531754639023490, 693.2921, 7.9918, 115097576.0000, 739766.5625, 0.0745
1570531755139407534, 691.5425, 7.9947, 114853704.0000, 739334.8750, 0.0779
1570531755639552201, 693.8582, 5.9988, 115297400.0000, 554880.6250, 0.0822
1570531756147254322, 691.4022, 7.8792, 114882840.0000, 728452.3125, 0.0813
1570531756647646308, 669.5389, 5.9959, 110915216.0000, 555175.6875, 0.0819
1570531757147870696, 713.7737, 7.9975, 118321896.0000, 736920.3125, 0.0778
1570531757648076742, 691.7632, 7.9973, 114853120.0000, 739242.8750, 0.0740
1570531758148261481, 691.7975, 7.9977, 114703848.0000, 740035.3125, 0.0763
1570531758648451313, 691.7854, 7.9975, 114725872.0000, 740386.3750, 0.0775
1570531759148758889, 687.6544, 5.9970, 114158000.0000, 555041.0625, 0.0743
1570531759649490818, 695.1859, 7.9906, 115296336.0000, 736557.5000, 0.0774
1570531760149713282, 691.7620, 7.9972, 114605568.0000, 740113.3750, 0.0789
1570531760649930072, 691.7682, 7.9973, 114806824.0000, 739932.1250, 0.0748
1570531761150166803, 691.7402, 5.9977, 114866552.0000, 554743.6875, 0.0815
1570531761650422294, 685.7051, 7.9966, 113855360.0000, 740573.5625, 0.0786
1570531762150663888, 695.7449, 7.9971, 115065536.0000, 740582.5000, 0.0773
