INFO 2019-11-20 15:29:35 1574260175272844570, 122.9675, 9.9974, 1488298.5000, 209553.5938, 0.0150
INFO 2019-11-20 15:29:36 1574260176272980601, 122.9886, 9.9991, 1488440.2500, 209361.6250, 0.0151
INFO 2019-11-20 15:29:37 1574260177273136371, 122.9874, 9.9990, 1488330.0000, 209419.4844, 0.0163
INFO 2019-11-20 15:29:38 1574260178273309952, 122.9872, 9.9990, 1488241.5000, 209323.2656, 0.0145
INFO 2019-11-20 15:29:39 1574260179273486172, 122.9873, 9.9990, 1488379.5000, 209217.4219, 0.0156
INFO 2019-11-20 15:29:40 1574260180273721241, 121.9829, 9.9986, 1476079.1250, 209438.6406, 0.0153
INFO 2019-11-20 15:29:41 1574260181274012249, 122.9744, 9.9979, 1488129.5000, 209515.4219, 0.0155
INFO 2019-11-20 15:29:42 1574260182274195459, 122.9861, 9.9989, 1488434.3750, 209414.4062, 0.0170
INFO 2019-11-20 15:29:43 1574260183274396288, 122.9847, 9.9988, 1488413.6250, 209140.9531, 0.0160
INFO 2019-11-20 15:29:44 1574260184274735955, 122.9673, 9.9973, 1488663.5000, 209155.2969, 0.0161
INFO 2019-11-20 15:29:45 1574260185275025263, 122.9735, 9.9978, 1487851.5000, 209332.9062, 0.0154
INFO 2019-11-20 15:29:46 1574260186275241382, 122.9831, 9.9986, 1488776.3750, 209637.1875, 0.0164
INFO 2019-11-20 15:29:47 1574260187275450539, 122.9832, 9.9986, 1488654.7500, 209642.3906, 0.0166
INFO 2019-11-20 15:29:48 1574260188275597039, 122.9911, 9.9993, 1489090.3750, 209526.8594, 0.0162
INFO 2019-11-20 15:29:49 1574260189275714427, 122.9901, 9.9992, 1488105.7500, 209299.0781, 0.0154
INFO 2019-11-20 15:29:50 1574260190275861126, 122.9874, 9.9990, 1488811.3750, 209128.5625, 0.0149
INFO 2019-11-20 15:29:51 1574260191276009973, 122.9875, 9.9990, 1487895.3750, 209282.8125, 0.0155
INFO 2019-11-20 15:29:52 1574260192276165252, 122.9901, 9.9992, 1488431.3750, 209195.1875, 0.0157
INFO 2019-11-20 15:29:53 1574260193276594916, 122.9557, 9.9964, 1487913.3750, 209583.5469, 0.0150
INFO 2019-11-20 15:29:54 1574260194276810033, 122.9860, 9.9989, 1489088.6250, 209363.1875, 0.0146
INFO 2019-11-20 15:29:55 1574260195276953711, 122.9911, 9.9993, 1488176.6250, 209336.9062, 0.0157
INFO 2019-11-20 15:29:56 1574260196277157458, 121.9856, 9.9988, 1476423.2500, 209273.3750, 0.0160
INFO 2019-11-20 15:29:57 1574260197277344504, 122.9865, 9.9989, 1488626.2500, 209403.9531, 0.0156
INFO 2019-11-20 15:29:58 1574260198277499561, 122.9887, 9.9991, 1488093.3750, 209418.7812, 0.0149
INFO 2019-11-20 15:29:59 1574260199277652857, 122.9904, 8.9993, 1488502.3750, 188606.2344, 0.0161
