INFO 2019-11-20 15:55:07 1574261707728135580, 1319.8672, 6.9993, 15972171.0000, 157725.1250, 0.0804
INFO 2019-11-20 15:55:08 1574261708728505134, 1659.5247, 8.9974, 20083358.0000, 204774.3438, 0.1040
INFO 2019-11-20 15:55:09 1574261709728681697, 1669.8369, 9.9990, 20206456.0000, 227569.7812, 0.1081
INFO 2019-11-20 15:55:10 1574261710728940536, 1639.6626, 8.9981, 19841894.0000, 204909.8438, 0.1050
INFO 2019-11-20 15:55:11 1574261711729066915, 1669.8915, 9.9994, 20209200.0000, 227746.2031, 0.1052
INFO 2019-11-20 15:55:12 1574261712739741827, 1619.7861, 8.9054, 19601996.0000, 202775.0625, 0.1006
INFO 2019-11-20 15:55:13 1574261713739911100, 1670.8823, 9.9993, 20218384.0000, 227487.9688, 0.1101
INFO 2019-11-20 15:55:14 1574261714739979681, 1638.9498, 8.9997, 19832244.0000, 204999.7188, 0.1056
INFO 2019-11-20 15:55:15 1574261715740140688, 1621.8029, 9.9988, 19626778.0000, 227588.3281, 0.1023
INFO 2019-11-20 15:55:16 1574261716740266633, 1643.8699, 8.9993, 19894176.0000, 204917.7812, 0.1088
INFO 2019-11-20 15:55:17 1574261717746519362, 1626.9020, 8.9445, 19688738.0000, 203685.7500, 0.1110
INFO 2019-11-20 15:55:18 1574261718746667571, 1650.8650, 9.9992, 19974578.0000, 227709.3750, 0.0989
INFO 2019-11-20 15:55:19 1574261719746779750, 1611.8861, 8.9994, 19506786.0000, 205087.5000, 0.1110
INFO 2019-11-20 15:55:20 1574261720746913225, 1637.8691, 8.9993, 19820526.0000, 204933.6250, 0.1071
INFO 2019-11-20 15:55:21 1574261721747062837, 1636.8545, 9.9991, 19808344.0000, 227703.7500, 0.1053
INFO 2019-11-20 15:55:22 1574261722747242487, 1644.8632, 8.9993, 19904624.0000, 205096.9375, 0.1123
INFO 2019-11-20 15:55:23 1574261723747373614, 1654.8655, 8.9993, 20027150.0000, 204908.3438, 0.1211
INFO 2019-11-20 15:55:24 1574261724747497789, 1640.8717, 8.9993, 19856698.0000, 204948.9688, 0.1108
INFO 2019-11-20 15:55:25 1574261725747631601, 1653.8730, 8.9993, 20014248.0000, 205008.2656, 0.1189
INFO 2019-11-20 15:55:26 1574261726747781582, 1639.8557, 8.9992, 19847526.0000, 204947.9688, 0.1227
INFO 2019-11-20 15:55:27 1574261727748547594, 1634.5369, 8.9975, 19780766.0000, 204981.9219, 0.1067
INFO 2019-11-20 15:55:28 1574261728748701578, 1641.8612, 9.9992, 19868614.0000, 227623.7656, 0.1062
INFO 2019-11-20 15:55:29 1574261729759894023, 1599.7604, 8.9040, 19358918.0000, 202728.3125, 0.1027
INFO 2019-11-20 15:55:30 1574261730760177842, 1680.8473, 9.9991, 20340960.0000, 227730.3125, 0.1111
INFO 2019-11-20 15:55:31 1574261731760314670, 1640.8763, 7.9994, 19855572.0000, 182205.2656, 0.1260
