INFO 2019-11-20 15:41:54 1574260914604122974, 240.9774, 9.9991, 11016093.0000, 555852.8750, 0.0427
INFO 2019-11-20 15:41:55 1574260915610022711, 242.5796, 9.9418, 11087764.0000, 552515.7500, 0.0433
INFO 2019-11-20 15:41:56 1574260916610157779, 241.9770, 9.9990, 11060576.0000, 555451.1250, 0.0434
INFO 2019-11-20 15:41:57 1574260917610462416, 241.9360, 9.9974, 11058811.0000, 555290.0625, 0.0417
INFO 2019-11-20 15:41:58 1574260918610743133, 241.9444, 9.9977, 11058422.0000, 555467.3125, 0.0416
INFO 2019-11-20 15:41:59 1574260919610850481, 242.9877, 9.9995, 11107968.0000, 555315.8750, 0.0402
INFO 2019-11-20 15:42:00 1574260920611014369, 241.9780, 9.9991, 11061951.0000, 555626.6250, 0.0420
INFO 2019-11-20 15:42:01 1574260921611163797, 241.9746, 9.9989, 11059973.0000, 555758.5625, 0.0423
INFO 2019-11-20 15:42:02 1574260922611280636, 241.9821, 8.9993, 11062208.0000, 499819.0625, 0.0417
INFO 2019-11-20 15:42:03 1574260923611397853, 241.9820, 9.9993, 11061516.0000, 555740.7500, 0.0412
INFO 2019-11-20 15:42:04 1574260924611544532, 241.9780, 9.9991, 11062613.0000, 555612.5000, 0.0432
INFO 2019-11-20 15:42:05 1574260925611655529, 241.9832, 9.9993, 11061380.0000, 555440.5000, 0.0411
INFO 2019-11-20 15:42:06 1574260926613070944, 241.6733, 9.9865, 11048266.0000, 555230.4375, 0.0384
INFO 2019-11-20 15:42:07 1574260927613273701, 241.9793, 9.9991, 11062038.0000, 555721.5625, 0.0437
INFO 2019-11-20 15:42:08 1574260928613469028, 240.9775, 9.9991, 11015187.0000, 555322.1875, 0.0406
INFO 2019-11-20 15:42:09 1574260929613813454, 241.9269, 9.9970, 11058237.0000, 555707.1250, 0.0441
INFO 2019-11-20 15:42:10 1574260930613962241, 241.9814, 9.9992, 11062010.0000, 555385.4375, 0.0405
INFO 2019-11-20 15:42:11 1574260931614096329, 241.9809, 9.9992, 11061867.0000, 555862.1875, 0.0420
INFO 2019-11-20 15:42:12 1574260932614229447, 241.9787, 9.9991, 11060249.0000, 555634.0625, 0.0414
INFO 2019-11-20 15:42:13 1574260933614529293, 241.9389, 9.9975, 11058498.0000, 555460.6250, 0.0414
INFO 2019-11-20 15:42:14 1574260934614721419, 241.9731, 9.9989, 11060935.0000, 555333.1875, 0.0415
INFO 2019-11-20 15:42:15 1574260935614863707, 241.9782, 9.9991, 11063125.0000, 555878.8125, 0.0421
INFO 2019-11-20 15:42:16 1574260936615072584, 241.9673, 9.9987, 11060991.0000, 555317.0625, 0.0396
INFO 2019-11-20 15:42:17 1574260937615293870, 241.9698, 9.9988, 11061744.0000, 555750.6250, 0.0412
INFO 2019-11-20 15:42:18 1574260938615463007, 242.9800, 9.9992, 11106598.0000, 555764.2500, 0.0406
