1570532014790321275, 192.1015, 19.4042, 31678760.0000, 1561108.0000, 0.0077
1570532015290660922, 195.8957, 17.9904, 32309232.0000, 1474882.5000, 0.0077
1570532015790867483, 187.9404, 19.9937, 31000042.0000, 1637618.7500, 0.0080
1570532016291074670, 195.9358, 19.9934, 32353252.0000, 1646426.2500, 0.0075
1570532016791265421, 197.9393, 19.9939, 32646656.0000, 1646493.0000, 0.0077
1570532017291463317, 195.9387, 19.9937, 32341860.0000, 1646583.0000, 0.0076
1570532017791654296, 195.9418, 19.9941, 32496796.0000, 1646133.3750, 0.0078
1570532018291860231, 197.9364, 19.9936, 32809794.0000, 1646672.7500, 0.0075
1570532018792082664, 195.9286, 19.9927, 32282790.0000, 1645950.1250, 0.0074
1570532019292294073, 197.9328, 19.9932, 32619406.0000, 1646898.5000, 0.0077
1570532019792546402, 195.9157, 19.9914, 32390038.0000, 1642913.0000, 0.0076
1570532020292765434, 197.9389, 19.9938, 32734312.0000, 1646894.1250, 0.0077
1570532020793047493, 197.9032, 19.9902, 32683346.0000, 1646004.5000, 0.0078
1570532021293396432, 195.9142, 19.9912, 32274074.0000, 1646980.2500, 0.0079
1570532021793607034, 197.9407, 19.9940, 32734652.0000, 1645788.7500, 0.0076
1570532022293812636, 195.9336, 19.9932, 32241520.0000, 1644038.6250, 0.0074
1570532022794020555, 197.9317, 19.9931, 32876464.0000, 1646887.5000, 0.0079
1570532023294226224, 195.9380, 19.9937, 32294978.0000, 1640112.8750, 0.0075
1570532023794430770, 197.9366, 19.9936, 32622376.0000, 1645736.6250, 0.0078
1570532024294621686, 195.9395, 19.9938, 32279710.0000, 1643612.8750, 0.0077
1570532024794999705, 197.8651, 19.9864, 32664430.0000, 1644031.3750, 0.0073
1570532025295138625, 197.9592, 19.9959, 32689322.0000, 1647696.7500, 0.0077
1570532025795476658, 195.8944, 19.9892, 32321502.0000, 1643458.2500, 0.0079
1570532026295680929, 197.9429, 19.9942, 32688118.0000, 1646637.3750, 0.0077
1570532026795883183, 195.9350, 19.9934, 32449236.0000, 1647161.3750, 0.0079
1570532027851898832, 197.9358, 19.9935, 32631358.0000, 1643450.7500, 0.0076
1570532028352163128, 195.9126, 19.9911, 32279498.0000, 1645600.1250, 0.0074
1570532028852390111, 197.9325, 19.9932, 32589062.0000, 1645962.3750, 0.0076
1570532029352587891, 195.9383, 19.9937, 32335060.0000, 1645871.8750, 0.0079
1570532029852789161, 179.9435, 19.9937, 29584866.0000, 1646505.3750, 0.0075
1570532030352991449, 195.9372, 19.9936, 32378114.0000, 1643111.1250, 0.0075
1570532030853184857, 197.9372, 17.9943, 32704788.0000, 1481715.7500, 0.0079
1570532031353374024, 197.9417, 21.9935, 32726630.0000, 1810716.8750, 0.0074
1570532031854186309, 195.6984, 17.9723, 32254400.0000, 1476428.5000, 0.0077
1570532032354536831, 197.8875, 19.9886, 32611286.0000, 1643585.7500, 0.0078
1570532032854750411, 195.9365, 19.9935, 32353518.0000, 1645896.8750, 0.0079
1570532033354969152, 197.9283, 19.9928, 32594060.0000, 1646121.5000, 0.0073
1570532033855237167, 195.9405, 19.9939, 32309464.0000, 1640255.6250, 0.0079
1570532034355437730, 197.9351, 19.9934, 32747962.0000, 1645924.3750, 0.0076
1570532034855631504, 197.9391, 19.9938, 32759346.0000, 1647084.8750, 0.0078
1570532035355825377, 195.9399, 19.9939, 32326742.0000, 1643532.2500, 0.0080
1570532035856037873, 197.9312, 19.9931, 32774864.0000, 1646014.0000, 0.0077
1570532036356298263, 195.9130, 19.9911, 32349338.0000, 1643056.6250, 0.0079
1570532036856523301, 197.9345, 19.9934, 32643332.0000, 1645365.2500, 0.0080
1570532037356790322, 195.9082, 19.9906, 32414436.0000, 1643634.0000, 0.0074
1570532037856981321, 197.9377, 19.9937, 32652558.0000, 1646357.5000, 0.0083
1570532038357181155, 197.9372, 19.9937, 32619790.0000, 1646137.8750, 0.0082
1570532038857380497, 195.9350, 19.9934, 32295036.0000, 1643834.6250, 0.0078
1570532039357572166, 197.9382, 19.9938, 32756372.0000, 1643692.8750, 0.0076
1570532039857781693, 195.9313, 0.0000, 32271066.0000, 0.0000, 0.0000
1570532040357983077, 197.9363, 0.0000, 32809536.0000, 0.0000, 0.0000
1570532040858245143, 195.9119, 0.0000, 32287908.0000, 0.0000, 0.0000
1570532041358469755, 197.9348, 0.0000, 32683196.0000, 0.0000, 0.0000
1570532041858684012, 195.9294, 0.0000, 32329486.0000, 0.0000, 0.0000
1570532042358874322, 197.9387, 0.0000, 32599658.0000, 0.0000, 0.0000
