INFO 2019-11-20 15:23:47 1574259827728665012, 24.9982, 8.9993, 1143002.1250, 517983.4688, 0.0331
INFO 2019-11-20 15:23:48 1574259828728778696, 24.9982, 9.9993, 1142523.0000, 522686.0625, 0.0407
INFO 2019-11-20 15:23:49 1574259829728926839, 24.9981, 9.9992, 1142134.0000, 566331.3125, 0.0398
INFO 2019-11-20 15:23:50 1574259830729186391, 24.9947, 9.9979, 1142624.0000, 566412.5625, 0.0399
INFO 2019-11-20 15:23:51 1574259831729319473, 24.9980, 9.9992, 1142962.8750, 566184.3750, 0.0393
INFO 2019-11-20 15:23:52 1574259832730890551, 24.9637, 9.9855, 1140975.6250, 565389.7500, 0.0401
INFO 2019-11-20 15:23:53 1574259833731196370, 24.9949, 9.9980, 1142960.5000, 566128.3125, 0.0405
INFO 2019-11-20 15:23:54 1574259834731913586, 23.9847, 9.9936, 1096342.2500, 565898.8125, 0.0413
INFO 2019-11-20 15:23:55 1574259835732220295, 23.9955, 9.9981, 1097037.6250, 565882.5625, 0.0396
INFO 2019-11-20 15:23:56 1574259836732511274, 24.9962, 9.9985, 1142520.3750, 566262.9375, 0.0405
INFO 2019-11-20 15:23:57 1574259837732716923, 24.9970, 9.9988, 1142710.7500, 566225.5000, 0.0402
INFO 2019-11-20 15:23:58 1574259838732934042, 24.9967, 9.9987, 1142676.7500, 565874.0625, 0.0397
INFO 2019-11-20 15:23:59 1574259839733123031, 24.9976, 9.9990, 1142796.3750, 566087.6875, 0.0418
INFO 2019-11-20 15:24:00 1574259840733347770, 24.9971, 9.9988, 1142235.6250, 566263.8750, 0.0411
INFO 2019-11-20 15:24:01 1574259841733543528, 24.9967, 9.9987, 1142782.8750, 564998.3125, 0.0397
INFO 2019-11-20 15:24:02 1574259842733743515, 24.9972, 9.9989, 1142538.0000, 565160.6875, 0.0380
INFO 2019-11-20 15:24:03 1574259843733938093, 24.9972, 9.9989, 1142547.0000, 565856.1250, 0.0387
INFO 2019-11-20 15:24:04 1574259844734144490, 24.9969, 9.9988, 1142778.0000, 565511.2500, 0.0405
INFO 2019-11-20 15:24:05 1574259845734329806, 24.9971, 9.9988, 1142695.6250, 565177.5625, 0.0418
INFO 2019-11-20 15:24:06 1574259846734494213, 24.9978, 9.9991, 1143073.5000, 565730.7500, 0.0402
INFO 2019-11-20 15:24:07 1574259847734655909, 23.9975, 9.9990, 1096743.3750, 565908.8125, 0.0405
INFO 2019-11-20 15:24:08 1574259848734836365, 24.9977, 9.9991, 1142673.5000, 565969.2500, 0.0392
INFO 2019-11-20 15:24:09 1574259849735311958, 24.9907, 9.9963, 1142369.8750, 565970.8750, 0.0407
INFO 2019-11-20 15:24:10 1574259850735517403, 24.9968, 9.9987, 1142430.8750, 566694.5000, 0.0401
INFO 2019-11-20 15:24:11 1574259851736219382, 24.9848, 9.9939, 1141638.3750, 565823.1875, 0.0414
