INFO 2019-11-20 15:36:11 1574260571042907935, 469.9716, 6.9996, 21485812.0000, 394892.1875, 0.1232
INFO 2019-11-20 15:36:12 1574260572043049465, 471.9626, 7.9994, 21575714.0000, 456464.8125, 0.1564
INFO 2019-11-20 15:36:13 1574260573043211644, 470.9658, 6.9995, 21529106.0000, 399700.9688, 0.1514
INFO 2019-11-20 15:36:14 1574260574043364924, 468.9551, 7.9992, 21438814.0000, 456839.2812, 0.1538
INFO 2019-11-20 15:36:15 1574260575043505573, 470.9609, 7.9993, 21530496.0000, 456370.0938, 0.1440
INFO 2019-11-20 15:36:16 1574260576061620254, 469.5197, 7.8581, 21462672.0000, 448303.9062, 0.1487
INFO 2019-11-20 15:36:17 1574260577061810103, 470.9499, 6.9993, 21531012.0000, 399312.5000, 0.1520
INFO 2019-11-20 15:36:18 1574260578061976522, 469.9542, 7.9992, 21484606.0000, 456500.5312, 0.1534
INFO 2019-11-20 15:36:19 1574260579062286949, 462.8922, 6.9984, 21162974.0000, 399235.0000, 0.1584
INFO 2019-11-20 15:36:20 1574260580062453168, 476.9532, 7.9992, 21801310.0000, 456548.1562, 0.1530
INFO 2019-11-20 15:36:21 1574260581066121070, 469.3161, 6.9750, 21455408.0000, 398273.9688, 0.1484
INFO 2019-11-20 15:36:22 1574260582066279779, 470.9525, 7.9992, 21530158.0000, 456377.9688, 0.1576
INFO 2019-11-20 15:36:23 1574260583066968332, 470.8191, 6.9973, 21523064.0000, 399201.5625, 0.1502
INFO 2019-11-20 15:36:24 1574260584067118510, 469.9641, 7.9994, 21486162.0000, 456338.1250, 0.1576
INFO 2019-11-20 15:36:25 1574260585067268219, 469.9632, 7.9994, 21484372.0000, 456614.2500, 0.1440
INFO 2019-11-20 15:36:26 1574260586067439897, 469.9402, 6.9991, 21483388.0000, 399686.1562, 0.1567
INFO 2019-11-20 15:36:27 1574260587067895002, 464.8120, 7.9968, 21251238.0000, 456246.4062, 0.1469
INFO 2019-11-20 15:36:28 1574260588068063111, 473.9517, 6.9993, 21670176.0000, 399204.3125, 0.1630
INFO 2019-11-20 15:36:29 1574260589068323677, 464.9341, 7.9989, 21254448.0000, 456273.3125, 0.1470
INFO 2019-11-20 15:36:30 1574260590068796562, 473.8105, 7.9968, 21662510.0000, 456435.5000, 0.1488
INFO 2019-11-20 15:36:31 1574260591072475063, 466.3068, 6.9747, 21318292.0000, 398043.6562, 0.1523
INFO 2019-11-20 15:36:32 1574260592072628291, 471.9614, 7.9993, 21576728.0000, 456062.7188, 0.1489
INFO 2019-11-20 15:36:33 1574260593072757399, 468.9620, 7.9994, 21439208.0000, 456000.0938, 0.1504
INFO 2019-11-20 15:36:34 1574260594072915947, 469.9479, 6.9992, 21482170.0000, 399318.7188, 0.1541
INFO 2019-11-20 15:36:35 1574260595073310002, 467.8526, 7.9975, 21387534.0000, 456378.2188, 0.1438
