1570531512957393670, 383.0471, 7.7776, 64192868.0000, 692214.6875, 0.0342
1570531513457635851, 399.8664, 9.9967, 67109280.0000, 907226.8750, 0.0347
1570531513957839925, 397.8683, 9.9967, 66696116.0000, 907363.7500, 0.0342
1570531514458096533, 395.8334, 9.9958, 66302004.0000, 907969.8125, 0.0352
1570531514958310545, 401.8743, 9.9969, 67257120.0000, 904083.3125, 0.0345
1570531515458492388, 397.8926, 9.9973, 66692316.0000, 904155.8750, 0.0350
1570531515958749904, 397.8253, 9.9956, 66669280.0000, 901026.3125, 0.0346
1570531516458985461, 399.8630, 9.9966, 66907780.0000, 903904.4375, 0.0343
1570531516959327837, 399.7632, 9.9941, 66919204.0000, 903728.5625, 0.0369
1570531517459541058, 393.8785, 9.9969, 66040176.0000, 907762.0625, 0.0351
1570531517959729110, 399.8781, 9.9970, 66851256.0000, 907155.5625, 0.0359
1570531518459936292, 397.8741, 9.9968, 66460276.0000, 906879.0000, 0.0328
1570531518960278266, 397.7613, 9.9940, 66626212.0000, 906216.0625, 0.0346
1570531519460495545, 399.8695, 9.9967, 67154904.0000, 903615.0625, 0.0346
1570531519960701875, 399.8673, 9.9967, 66858984.0000, 900767.1875, 0.0349
1570531520460939438, 399.8479, 9.9962, 66949348.0000, 907104.9375, 0.0354
1570531520961144861, 397.8699, 9.9967, 66715568.0000, 903880.5625, 0.0349
1570531521461350200, 399.8671, 9.9967, 66993200.0000, 900506.6875, 0.0335
1570531521961555065, 397.8663, 9.9966, 66640564.0000, 906715.3750, 0.0350
1570531522461789621, 397.8464, 9.9961, 66561604.0000, 906935.9375, 0.0346
1570531522969593347, 399.7983, 9.8472, 67098228.0000, 893864.3750, 0.0344
1570531523469800549, 399.8685, 9.9967, 67028612.0000, 906867.8125, 0.0347
1570531523970006403, 397.8668, 9.9967, 66796400.0000, 907300.3125, 0.0345
1570531524470241961, 397.8680, 9.9967, 66432456.0000, 906577.1250, 0.0348
1570531524970445470, 399.8645, 9.9966, 66797760.0000, 903661.7500, 0.0344
1570531525470652427, 397.8690, 9.9967, 66562524.0000, 907635.1250, 0.0370
1570531525971017554, 399.7365, 9.9934, 67065284.0000, 906668.4375, 0.0349
1570531526471887003, 399.8718, 9.9968, 66957800.0000, 904378.1250, 0.0339
1570531526972541900, 397.5143, 9.9878, 66389644.0000, 902864.8125, 0.0346
1570531527472755296, 399.8782, 9.9970, 66969004.0000, 903568.8125, 0.0351
1570531527972950242, 397.8737, 9.9968, 66530776.0000, 904340.9375, 0.0338
1570531528481460230, 399.2346, 9.8334, 66818324.0000, 889280.3750, 0.0340
1570531528981650243, 397.8774, 9.9969, 66563012.0000, 903161.6875, 0.0344
1570531529481852945, 399.8696, 9.9967, 66888788.0000, 903623.3750, 0.0332
1570531529982056025, 397.8692, 9.9967, 66503424.0000, 906782.0000, 0.0356
1570531530482266434, 399.8668, 9.9967, 67148192.0000, 903770.8750, 0.0340
1570531530982470155, 397.8651, 9.9966, 66736296.0000, 904409.2500, 0.0351
1570531531482656404, 399.8815, 9.9970, 66917032.0000, 904172.0625, 0.0356
1570531531982856526, 397.8701, 9.9967, 66800564.0000, 907627.5625, 0.0349
1570531532483044755, 397.8807, 9.9970, 66485132.0000, 900404.0625, 0.0337
1570531532983268398, 397.8707, 9.9967, 66580196.0000, 903366.3125, 0.0354
1570531533483467336, 397.8716, 9.9968, 66404172.0000, 904538.1250, 0.0370
1570531533983724623, 397.8270, 9.9957, 66645080.0000, 903836.9375, 0.0329
1570531534483939957, 399.8669, 9.9967, 66881292.0000, 907525.9375, 0.0349
1570531534984144584, 399.8659, 9.9966, 66849856.0000, 900831.8125, 0.0348
1570531535489992158, 399.8584, 9.9965, 66868884.0000, 906415.0000, 0.0348
1570531535990199668, 397.8699, 9.9967, 66819224.0000, 901015.3750, 0.0348
1570531536490386462, 399.8787, 7.9976, 66892048.0000, 725371.9375, 0.0358
1570531536990596567, 397.8750, 11.9962, 66858712.0000, 1086216.6250, 0.0337
1570531537490795059, 399.8691, 9.9967, 66649308.0000, 903994.0625, 0.0344
1570531537991002564, 397.8686, 9.9967, 66706116.0000, 904015.3750, 0.0339
1570531538491209468, 399.8633, 9.9966, 67100060.0000, 903385.0625, 0.0352
1570531538991413020, 397.8714, 9.9968, 66522604.0000, 894770.8125, 0.0333
1570531539491623181, 391.8628, 7.9972, 65776244.0000, 725591.9375, 0.0359
1570531539991848468, 405.8679, 9.9967, 67881776.0000, 907312.6250, 0.0340
1570531540492065639, 397.8724, 11.9962, 66568480.0000, 1085113.8750, 0.0339
1570531540992399937, 357.7957, 7.9954, 59983464.0000, 719403.1250, 0.0344
1570531541497034073, 390.4217, 9.9092, 65303648.0000, 889477.8125, 0.0344
1570531541998277281, 405.0712, 9.9771, 67731960.0000, 905270.3125, 0.0364
1570531542498877221, 397.5658, 9.9891, 66718840.0000, 902989.7500, 0.0349
1570531542999108030, 401.8600, 9.9965, 67337352.0000, 906708.1875, 0.0341
1570531543501970879, 397.7682, 9.9442, 66652732.0000, 902593.6250, 0.0355
