INFO 2019-11-20 15:21:31 1574259691579578233, 73.9893, 9.9986, 895613.6250, 211942.3750, 0.0210
INFO 2019-11-20 15:21:32 1574259692579941262, 73.9784, 9.9971, 895175.4375, 213570.5938, 0.0247
INFO 2019-11-20 15:21:33 1574259693580219080, 74.9845, 9.9979, 907297.3750, 214467.6406, 0.0267
INFO 2019-11-20 15:21:34 1574259694580412699, 73.9929, 9.9990, 895591.1875, 214591.4375, 0.0268
INFO 2019-11-20 15:21:35 1574259695580552518, 73.9944, 9.9992, 895074.6875, 214628.6250, 0.0272
INFO 2019-11-20 15:21:36 1574259696580665086, 74.9942, 9.9992, 907393.8750, 214683.4219, 0.0257
INFO 2019-11-20 15:21:37 1574259697580817095, 73.9920, 9.9989, 895316.5000, 214629.8750, 0.0286
INFO 2019-11-20 15:21:38 1574259698581026372, 73.9899, 9.9986, 895484.7500, 214670.7031, 0.0268
INFO 2019-11-20 15:21:39 1574259699581235988, 73.9903, 9.9987, 895615.0625, 214404.0156, 0.0265
INFO 2019-11-20 15:21:40 1574259700581534614, 73.9826, 9.9976, 895073.0625, 214987.3281, 0.0282
INFO 2019-11-20 15:21:41 1574259701581671620, 74.9931, 9.9991, 907364.2500, 214724.1875, 0.0277
INFO 2019-11-20 15:21:42 1574259702581885995, 73.9891, 9.9985, 895281.7500, 214518.3125, 0.0297
INFO 2019-11-20 15:21:43 1574259703582046320, 73.9940, 8.9993, 895558.3125, 194656.2031, 0.0269
INFO 2019-11-20 15:21:44 1574259704582238115, 73.9931, 9.9991, 895534.9375, 218624.7188, 0.0280
INFO 2019-11-20 15:21:45 1574259705582423958, 74.9920, 9.9989, 907294.1875, 218462.6875, 0.0278
INFO 2019-11-20 15:21:46 1574259706582563733, 73.9951, 9.9993, 895310.4375, 218954.4375, 0.0288
INFO 2019-11-20 15:21:47 1574259707582744816, 73.9912, 9.9988, 895261.0000, 218584.1250, 0.0276
INFO 2019-11-20 15:21:48 1574259708582914049, 73.9937, 9.9991, 895374.5000, 218751.2969, 0.0284
INFO 2019-11-20 15:21:49 1574259709583076371, 74.9936, 9.9992, 908032.0625, 218781.4531, 0.0245
INFO 2019-11-20 15:21:50 1574259710583255163, 73.9919, 9.9989, 895317.5625, 218584.2031, 0.0276
INFO 2019-11-20 15:21:51 1574259711583468864, 73.9898, 9.9986, 895271.0625, 218591.7500, 0.0298
INFO 2019-11-20 15:21:52 1574259712583669515, 73.9909, 9.9988, 895212.3125, 218708.9688, 0.0280
INFO 2019-11-20 15:21:53 1574259713583948553, 74.9849, 9.9980, 907421.7500, 218811.8125, 0.0267
INFO 2019-11-20 15:21:54 1574259714584158843, 73.9900, 9.9986, 895626.0625, 219018.4219, 0.0291
INFO 2019-11-20 15:21:55 1574259715584329123, 73.9932, 9.9991, 895113.4375, 218771.8125, 0.0288
