1570532420099532450, 466.4683, 11.7105, 78114592.0000, 1029786.2500, 0.0355
1570532420599965349, 1011.2920, 3.9972, 168781872.0000, 369255.4688, 0.1552
1570532421100284511, 1299.4324, 3.9983, 216990784.0000, 368978.8438, 0.1460
1570532421601434756, 1355.9110, 3.9938, 226420096.0000, 368612.0938, 0.1467
1570532422101935764, 1286.8345, 3.9964, 215144288.0000, 368764.0000, 0.1557
1570532422602146573, 1319.5751, 3.9987, 220346464.0000, 369405.0625, 0.1704
1570532423102506285, 1281.2122, 3.9975, 213953552.0000, 369133.0312, 0.1641
1570532423603000425, 1365.5629, 3.9987, 228289456.0000, 369419.7500, 0.1610
1570532424109718840, 1423.0216, 5.9210, 237880416.0000, 546552.8125, 0.1411
1570532424610249050, 1350.6995, 3.9962, 225679344.0000, 369186.5312, 0.1579
1570532425110506267, 1353.4368, 3.9983, 226255808.0000, 368734.5625, 0.1626
1570532425611147188, 1371.4902, 3.9985, 229134320.0000, 369302.7188, 0.1537
1570532426113317178, 1305.0812, 3.9972, 218025152.0000, 369144.0938, 0.1588
1570532426613520268, 1267.6165, 3.9988, 211625104.0000, 368908.3750, 0.1533
1570532427119176629, 1360.7427, 3.9556, 226924240.0000, 364963.8438, 0.1536
1570532427626556513, 1330.6395, 5.9849, 221856720.0000, 552452.8125, 0.1366
1570532428129001691, 1323.6567, 3.9809, 221011408.0000, 367582.4688, 0.1466
1570532428629229156, 1319.5466, 3.9986, 220295680.0000, 369065.2188, 0.1550
1570532429129627705, 1379.0447, 3.9972, 230058144.0000, 368966.4062, 0.1541
1570532429629878015, 1369.4443, 3.9984, 228594944.0000, 369238.1562, 0.1600
1570532430140858082, 1366.1377, 3.9144, 228129232.0000, 361503.9062, 0.1603
1570532430641438842, 1302.5950, 5.9935, 217544400.0000, 553622.8750, 0.1422
1570532431141840041, 1281.1002, 3.9972, 213989696.0000, 369044.7812, 0.1544
1570532431642718671, 1212.0034, 3.9934, 202456048.0000, 368698.6250, 0.1566
1570532432142913850, 1265.6337, 3.9988, 211476784.0000, 369033.1875, 0.1611
1570532432643376489, 1316.9442, 3.9968, 219924960.0000, 369044.1562, 0.1589
1570532433143590748, 1391.5347, 3.9987, 232078912.0000, 369388.4688, 0.1496
1570532433644955929, 1379.5831, 3.9988, 230274432.0000, 369462.3438, 0.1568
1570532434145960018, 1285.5587, 5.9886, 214756240.0000, 553039.7500, 0.1382
1570532434646487583, 1334.7412, 3.9962, 222813632.0000, 369047.9688, 0.1532
1570532435147793996, 1405.5538, 3.9987, 235012752.0000, 368976.8750, 0.1452
1570532435648003497, 1397.5587, 3.9987, 233364064.0000, 369223.4062, 0.1724
1570532436148216655, 1349.5645, 3.9987, 225199856.0000, 369184.8750, 0.1612
1570532436649500703, 1423.2462, 3.9923, 237538864.0000, 369029.9688, 0.1381
1570532437151941378, 1319.6840, 5.9714, 220480256.0000, 551815.0000, 0.1423
1570532437652199843, 1363.4242, 3.9983, 227444448.0000, 369134.0938, 0.1463
1570532438152565658, 1351.5724, 3.9987, 225560768.0000, 369219.1875, 0.1495
1570532438653881414, 1426.4172, 3.9900, 238190384.0000, 368983.2188, 0.1452
1570532439158078881, 1295.2538, 3.9671, 216335648.0000, 366080.7812, 0.1491
1570532439658980564, 1397.6342, 5.9899, 233361312.0000, 553409.1875, 0.1445
1570532440176796994, 1377.0753, 3.8628, 229578192.0000, 356672.1562, 0.1538
1570532440677025726, 1369.5287, 3.9986, 228469328.0000, 369062.9688, 0.1652
1570532441177911128, 1381.6957, 3.9933, 230971024.0000, 368635.2188, 0.1570
1570532441678553920, 1306.4552, 3.9953, 218262224.0000, 368897.8125, 0.1611
1570532442190470486, 1435.9136, 3.9072, 239972400.0000, 361152.7812, 0.1583
1570532442691529131, 1349.2830, 3.9920, 225047376.0000, 368589.7812, 0.1706
1570532443196157816, 1377.3911, 3.9637, 230011392.0000, 365779.5938, 0.1496
1570532443697073811, 1285.8076, 5.9898, 214635264.0000, 552853.3750, 0.1367
1570532444197711924, 1371.5654, 3.9987, 229140400.0000, 369231.0000, 0.1482
1570532444698498792, 1353.3920, 3.9982, 225941232.0000, 368900.2500, 0.1412
1570532445198726901, 1235.5553, 3.9986, 206059440.0000, 369331.0938, 0.1519
1570532445699973852, 1337.5669, 3.9987, 223543376.0000, 368978.5312, 0.1531
1570532446200981219, 1393.3212, 5.9885, 232303568.0000, 552895.0000, 0.1425
1570532446702162938, 1368.4773, 3.9956, 228619056.0000, 369015.4062, 0.1514
1570532447203284781, 1333.1783, 3.9916, 222439072.0000, 369038.9375, 0.1634
1570532447704020259, 1311.5669, 3.9987, 218833984.0000, 369020.1562, 0.1557
1570532448205523232, 1272.1193, 3.9941, 212228160.0000, 368792.7500, 0.1557
1570532448706966840, 1417.5322, 3.9987, 236275552.0000, 369168.1875, 0.1526
1570532449208101088, 1353.1101, 5.9872, 225724048.0000, 552659.6250, 0.1339
1570532449708320536, 1345.5605, 3.9987, 224465136.0000, 369219.4062, 0.1633
1570532450211136085, 1304.7905, 3.9780, 217681760.0000, 367360.2188, 0.1565
1570532450716282683, 1373.9922, 3.9596, 229323360.0000, 365743.2500, 0.1497
1570532451216726365, 1334.9639, 3.9969, 222709664.0000, 369535.1875, 0.1652
1570532451717262750, 1416.6189, 3.9961, 236416080.0000, 368980.2812, 0.1556
1570532452222674522, 1360.2518, 3.9600, 227088464.0000, 365652.3438, 0.1507
1570532452725430097, 1216.6089, 5.9735, 203389680.0000, 551767.0000, 0.1434
